中共中央政治局,广西南宁,"['(', '67', ')', '一九五八年', '一月', '，', '中共中央', '政治局', '在', '广西', '南宁', '召开', '扩大', '会议', '。']","(9, 11)","(6, 8)",朱德传记.txt
中共中央,南宁,"['一九五八年', '一月', '中共中央', '在', '南宁', '召开', '的', '政治局', '扩大', '会议', '上', '，', '毛泽东', '再次', '严厉', '地', '批评', '一九五六', '年', '的', '“', '反', '冒进', '”', '泄', '了', '六亿', '人民', '的', '气', '，', '是', '方针性', '错误', '。']","(4, 5)","(2, 3)",朱德传记.txt
中共中央,成都,"['三月', '，', '中共中央', '在', '成都', '召开', '的', '工作', '会议', '上', '，', '毛泽东', '继续', '批评', '一九五六', '年', '的', '“', '反', '冒进', '”', '，', '并', '说', '“', '冒进', '”', '是', '“', '马克思主义', '的', '”', '，', '“', '反', '冒进', '”', '是', '“', '非', '马克思主义', '的', '”', '。']","(4, 5)","(2, 3)",朱德传记.txt
中共中央,北京,"['五月', '，', '中共中央', '在', '北京', '召开', '八大', '二', '次', '会议', '，', '通过', '了', '毛泽东', '提出', '的', '“', '鼓足干劲', '、', '力争', '上游', '、', '多快好省', '地', '建设', '社会主义', '”', '的', '总路线', '。']","(4, 5)","(2, 3)",朱德传记.txt
中共中央,北戴河,"['同年', '八月', '，', '中共中央', '在', '北戴河', '召开', '政治局', '扩大', '会议', '。']","(5, 6)","(3, 4)",朱德传记.txt
中共中央,罗马尼亚,"['一九五五年', '十二月', '十日', '起', '，', '朱德', '率领', '中共中央', '代表团', '参加', '罗马尼亚', '工人党', '第二', '次', '代表大会', '，', '率领', '中华人民共和国', '代表团', '参加', '民主德国', '总统', '皮克八十', '寿辰', '庆典', '，', '并', '对', '苏联', '、', '匈牙利', '、', '捷克斯洛伐克', '、', '波兰', '、', '蒙古', '进行', '友好', '访问', '。']","(10, 11)","(7, 8)",朱德传记.txt
全国人民代表大会常务委员会,中华人民共和国,"['九时', '三十分', '，', '大会', '宣布', '：', '朱德', '当选', '为', '全国', '人民', '代表大会', '常务', '委员会', '委员长', '，', '刘少奇', '当选', '为', '中华人民共和国', '主席', '。']","(19, 20)","(9, 14)",朱德传记.txt
全国人大常委会,北京,"['⑤', '五月', '二十七日', '，', '朱德', '和', '中华人民共和国', '副', '主席', '董必武', '、', '全国', '人大', '常委会', '副', '委员长', '林枫', '一起', '离开', '北京', '到', '东北', '的', '辽宁', '、', '吉林', '、', '黑龙江', '三', '省', '视察', '。']","(19, 20)","(11, 14)",朱德传记.txt
中共中央,庐山,"['一九五九年', '七月', '二日', '至', '八月', '十六日', '，', '中共中央', '在', '庐山', '先后', '召开', '政治局', '扩大', '会议', '和', '八', '届', '八中全会', '（', '通常', '称为', '庐山', '会议', '）', '。']","(9, 10)","(7, 8)",朱德传记.txt
中共河南省委,河南省,"['(', '16', ')', '七月', '十六日', '，', '朱德', '向', '中共', '河南', '省委', '第一', '书记', '吴芝圃', '了解', '河南省', '的', '“', '大跃进', '”', '情况', '。']","(15, 16)","(8, 11)",朱德传记.txt
川北区党委,仪陇,"['朱德', '知道', '后', '，', '从', '北京', '打电话', '给', '川北区', '党委', '，', '要求', '他们', '立即', '转告', '仪陇', '县委', '：', '纪念馆', '不', '要', '修', '。']","(15, 16)","(8, 10)",朱德传记.txt
仪陇县委,北京,"['以后', '仪陇', '县委', '书记', '到', '北京', '，', '朱德', '见面', '后', '又', '问', '：', '“', '学校', '办', '起来', '没有', '？', '”']","(5, 6)","(1, 3)",朱德传记.txt
中共中央,广州,"['(', '42', ')', '三月', '十四日', '，', '朱德', '参加', '中共中央', '在', '广州', '召开', '的', '工作', '会议', '，', '讨论', '制定', '《农村人民公社工作条例（草案）》', '（', '即', '农业', '六十', '条', '）', '。']","(10, 11)","(8, 9)",朱德传记.txt
中共中央,北京,"['(', '44', ')', '一九六一年', '五月', '二十一日', '至', '六月', '十二日', '，', '朱德', '出席', '中共中央', '在', '北京', '召开', '的', '工作', '会议', '。']","(14, 15)","(12, 13)",朱德传记.txt
中共中央,北京,"['(', '48', ')', '一九六二年', '一月', '十一日', '至', '二月', '七日', '，', '朱德', '出席', '中共中央', '在', '北京', '召开', '的', '有', '七千', '多', '人', '参加', '的', '扩大', '的', '工作', '会议', '，', '通常', '称为', '七千', '人', '大会', '。']","(14, 15)","(12, 13)",朱德传记.txt
中共中央,北京,"['(', '53', ')', '五月', '七日', '，', '朱德', '参加', '中共中央', '在', '北京', '召开', '的', '工作', '会议', '，', '讨论', '一九六二年', '国民经济', '计划', '。']","(10, 11)","(8, 9)",朱德传记.txt
中共广东省委,海南岛,"['(', '64', ')', '一月', '二十六日', '，', '朱德', '又', '向', '中共', '广东', '省委', '书记', '林李明', '强调', '：', '海南岛', '一定', '要', '以', '发展', '热带', '经济作物', '为主', '，', '因为', '全国', '只有', '这', '一个', '地方', '最', '适宜', '热带', '经济作物', '的', '生长', '。']","(16, 17)","(9, 12)",朱德传记.txt
四川省委,四川,"['(', '71', ')', '朱德', '回到', '成都', '后', '，', '又', '对', '四川', '省委', '负责人', '说', '：', '四川', '原来', '是', '很', '富', '的', '地方', '，', '为什么', '这', '几', '年', '穷', '了', '？']","(15, 16)","(10, 12)",朱德传记.txt
中共中央,北京,"['(', '74', ')', '九月', '六日', '至', '二十七日', '，', '朱德', '参加', '中共中央', '在', '北京', '召开', '的', '工作', '会议', '，', '讨论', '《', '关于', '农村', '社会主义', '教育运动', '中', '一些', '具体', '政策', '的', '规定', '（', '草案', '）', '》', '（', '通常', '称为', '后', '十', '条', '）', '。']","(12, 13)","(10, 11)",朱德传记.txt
中共开封地委,开封,"['(', '79', ')', '他', '对', '中共', '开封', '地委', '和', '开封', '市委', '负责人', '说', '：', '开封', '是', '交通', '要道', '，', '直通', '安徽', '、', '山东', '。']","(14, 15)","(5, 8)",朱德传记.txt
开封市委,开封,"['(', '79', ')', '他', '对', '中共', '开封', '地委', '和', '开封', '市委', '负责人', '说', '：', '开封', '是', '交通', '要道', '，', '直通', '安徽', '、', '山东', '。']","(14, 15)","(9, 11)",朱德传记.txt
中共中央,上海市,"['视察', '上海', '后', '，', '他', '在', '一月', '十七日', '致电', '中共中央', '和', '毛泽东', '说', '：', '现在', '上海市', '基本上', '成为', '一个', '生产', '门类', '比较', '完整', '、', '物质', '基础', '比较', '好', '和', '技术', '力量', '比较', '强', '的', '综合性', '工业', '基地', '。']","(15, 16)","(9, 10)",朱德传记.txt
中央办公厅,钓鱼台,"['一月', '中旬', '，', '在', '江青', '指使', '下', '，', '中央', '文革', '小组', '成员', '、', '当时', '担任', '中央', '办公厅', '负责人', '的', '戚本禹', '在', '钓鱼台', '（', '“', '中央', '文革', '”', '办公', '地点', '）', '约', '集中央', '办公厅', '的', '造反派', '，', '鼓动', '他们', '在', '中南海', '里', '对', '刘少奇', '、', '邓小平', '、', '陶铸', '、', '朱德', '等', '人', '进行', '批斗', '。']","(21, 22)","(15, 17)",朱德传记.txt
朱德队,玉泉山,"['⑩', '当', '朱德队', '玉泉山', '回到', '中南海', '的', '家中', '，', '就', '接到', '造反派', '的', '“', '勒令', '”', '，', '要', '他', '必须', '去', '看', '批判', '他', '的', '大字报', '，', '交待', '“', '反对', '毛', '主席', '的', '罪行', '。', '”']","(3, 4)","(2, 3)",朱德传记.txt
朱德队,中南海,"['⑩', '当', '朱德队', '玉泉山', '回到', '中南海', '的', '家中', '，', '就', '接到', '造反派', '的', '“', '勒令', '”', '，', '要', '他', '必须', '去', '看', '批判', '他', '的', '大字报', '，', '交待', '“', '反对', '毛', '主席', '的', '罪行', '。', '”']","(5, 6)","(2, 3)",朱德传记.txt
浙江省委,广西,"['这', '年', '二月', '，', '在', '他', '的', '具体', '安排', '下', '，', '正', '受到', '造反派', '批斗', '围攻', '的', '江苏', '省委', '第一', '书记', '江渭清', '、', '浙江', '省委', '第一', '书记', '江华', '、', '广西', '区党委', '第一', '书记', '韦国清', '、', '湖北省', '省长', '张体学', '等', '，', '从', '外地', '被', '接到', '北京', '保护', '起来', '。']","(29, 30)","(23, 25)",朱德传记.txt
全国人民代表大会,北京,"['一九七五年', '一月', '十三日', '至', '十七日', '，', '第四', '届', '全国', '人民', '代表大会', '第一', '次', '会议', '在', '北京', '举行', '。']","(15, 16)","(8, 11)",朱德传记.txt
中国共产党,中国,"['一个', '多', '月', '前', '，', '中国', '共产党', '和', '中国', '人民', '毅然', '粉碎', '了', '江青', '反革命', '集团', '，', '结束', '了', '“', '文化大革命', '”', '这', '场', '灾难', '。']","(8, 9)","(5, 7)",朱德传记.txt
中央军委,石门,"['(', '28', ')', '朱德', '、', '刘少奇', '：', '《', '建议', '中央军委', '批准', '聂茉臻', '等', '攻打', '石门', '意见', '的', '电报', '》', '，', '1947年', '10月', '23日', '，', '《朱德选集》', '，', '人民', '出版社', '1983年', '8月', '版', '，', '第211', '页', '。']","(14, 15)","(9, 10)",朱德传记.txt
冀中军区,冀中,"['②', '朱德', '在', '冀中', '军区', '和', '冀中', '行署', '干部', '会上', '的', '讲话', '，', '记录稿', '，', '1947年', '11月', '2日', '。']","(6, 7)","(3, 5)",朱德传记.txt
中共中央,浙江省肖山县,"['⑤', '《', '中共中央', '转发', '华东局', '关于', '浙江省', '肖山县', '破坏', '手工业', '行为', '的', '通报', '和', '对手', '工业', '政策', '的', '指示', '》', '，', '1950年', '6月', '12日', '。']","(6, 8)","(2, 3)",朱德传记.txt
北大图书馆,马神庙,"['北大', '图书馆', '设', '在', '马神庙', '公主', '楼', '，', '自华', '整天', '泡', '在', '里面', '，', '翻阅', '着', '新', '刊物', '和', '新', '书籍', '，', '眼界', '为', '之', '大', '开', '。']","(4, 5)","(0, 2)",朱自清传.txt
北京大学,北京,"['5月', '，', '北京大学', '与', '北京', '高师', '、', '高工', '、', '法专', '等', '学校', '的', '学生', '两千', '余', '人', '集会', '游行', '，', '要求', '取消', '卖国', '的', '《中日共同防敌军事协定》', '；']","(4, 5)","(2, 3)",朱自清传.txt
北京大学,天安门,"['北京大学', '在', '天安门', '搭', '起', '高台', '，', '举行', '演讲', '大会', '，', '参加者', '有', '各校', '学生', '三万', '余', '人', '，', '继后', '又', '在', '中央', '公园', '举行', '庆祝', '活动', '进行', '演讲', '。']","(2, 3)","(0, 1)",朱自清传.txt
南京大学,美国,"['当时', '南京', '大学', '的', '一些', '留学', '美国', '的', '教授', '胡先骕', '、', '吴宓', '、', '梅光迪', '等', '，', '自我', '标榜', '“', '学贯中西', '”', '，', '以', '“', '新知', '”', '来', '提倡', '“', '国粹', '”', '，', '维护', '“', '圣道', '”', '。']","(6, 7)","(1, 3)",朱自清传.txt
浙江省立第十中学,台州,"['②', '正当', '《毁灭》', '于', '1923年', '3月', '在', '《小说月报》', '发表', '时刻', '，', '朱自清', '接受', '了', '浙江', '省立', '第十', '中学', '的', '聘请', '，', '离开', '亲爱', '的', '台州', '六师', '同学', '，', '到', '温州', '去', '了', '。']","(24, 25)","(14, 18)",朱自清传.txt
温州浙江第十中学,温州,"['温州', '浙江', '第十', '中学', '原', '系', '温州', '府', '学堂', '，', '创办', '于', '1902年', '，', '校舍', '是', '原来', '的', '中山', '书院', '，', '辛亥革命', '后', '改', '为', '省立', '第十', '学堂', '。']","(6, 7)","(0, 4)",朱自清传.txt
上海大学,杭州,"['在', '他', '刚', '来', '兼课', '时', '，', '曾', '邀请', '俞平伯', '到', '白马湖', '来', '玩', '，', '那时', '俞平伯', '刚辞', '了', '上海', '大学', '的', '教席', '，', '在', '杭州', '闲住', '着', '。']","(25, 26)","(19, 21)",朱自清传.txt
上海艺术师范大学,宁波,"['丰子恺', '到', '上海', '艺术', '师范大学', '任教', '，', '夏丐', '尊先', '到', '宁波', '，', '后', '亦', '到', '立达学园', '教书', '。']","(10, 11)","(2, 5)",朱自清传.txt
清华大学,美,"['清华大学', '前身', '为', '“', '清华', '留', '美', '预备', '学校', '”', '，', '于', '1911年', '正式', '开办', '，', '是', '依据', '美国', '国会', '于', '1908年', '通过', '的', '所谓', '退还', '“', '庚子', '赔款', '”', '剩余', '部分', '的', '法案', '创立', '的', '，', '它', '的', '任务', '就', '是', '培养', '留', '美', '学生', '。']","(6, 7)","(0, 1)",朱自清传.txt
厦门大学,北京,"['原来', '鲁迅', '因', '接受', '厦门', '大学', '聘请', '，', '于', '8月', '26日', '从', '北京', '南', '下', '，', '29', '到达', '上海', '。']","(12, 13)","(4, 6)",朱自清传.txt
清华大学,中国,"['革新', '整顿', '后', '的', '清华大学', '的', '文学院', '院长', '兼', '中国', '文学', '系', '主任', '，', '就是', '对', '朱自清', '创作', '十分', '欣赏', '的', '杨振声', '，', '他', '是', '朱自清', '的', '大学', '同学', '，', '对', '朱自清', '的', '学问', '和', '为人', '都', '很', '器重', '，', '系', '里', '一切', '计划', '多', '和', '他', '商量', '。']","(9, 10)","(4, 5)",朱自清传.txt
青岛大学,中国,"['1930年', '8月', '，', '杨振声', '到', '青岛', '大学', '任', '校长', '，', '所', '遗', '中国', '文学', '系', '主任', '一', '职', '，', '校方', '请', '朱自清', '代理', '。']","(12, 13)","(5, 7)",朱自清传.txt
美国耶鲁大学,美,"['柳无忌', '是', '在', '美国', '耶鲁', '大学', '得到', '学位', '，', '经', '留', '美', '学生', '临督处', '的', '准许', '，', '来', '欧洲', '旅行', '一', '年', '，', '在', '英', '、', '德', '、', '法', '图书馆', '探访', '馆藏', '的', '中国', '旧', '小说', '。']","(11, 12)","(3, 6)",朱自清传.txt
青岛大学,山东,"['他', '本来', '在', '青岛', '大学', '任教', '，', '由于', '南京', '政府', '和', '山东', '地方', '势力', '倾轧', '争斗', '，', '把', '学校', '搞', '得', '乌烟瘴气', '，', '愤', '而', '辞职', '，', '回到', '母校', '执教', '。']","(11, 12)","(3, 5)",朱自清传.txt
南京政府,山东,"['他', '本来', '在', '青岛', '大学', '任教', '，', '由于', '南京', '政府', '和', '山东', '地方', '势力', '倾轧', '争斗', '，', '把', '学校', '搞', '得', '乌烟瘴气', '，', '愤', '而', '辞职', '，', '回到', '母校', '执教', '。']","(11, 12)","(8, 10)",朱自清传.txt
上海左联,北平,"['席间', '，', '鲁迅', '介绍', '了', '上海', '左联', '活动', '的', '情况', '，', '并', '针对', '北平', '文化界', '情况', '，', '提议', '好好', '组织', '力量', '办', '个', '杂志', '。']","(13, 14)","(5, 7)",朱自清传.txt
日本外务省情报,日本,"['自从', '去年', '日本', '外务省', '情报', '部长', '天羽', '发表', '声明', '之后', '，', '日本', '军阀', '公开', '叫嚣', '，', '他们', '是', '“', '亚洲', '的', '主人', '”', '，', '“', '中国', '的', '保护者', '”', '，', '公然', '把', '魔爪', '伸', '向', '华北', '，', '在', '“', '中', '日', '经济', '提携', '”', '的', '借口', '下', '，', '向', '冀', '、', '鲁', '、', '晋', '、', '察', '、', '绥五省', '施加', '军事', '压力', '，', '策划', '所谓', '华北', '“', '自治', '运动', '”', '，', '其', '妄图', '霸占', '中国', '的', '野心', '，', '已', '昭然若揭', '。']","(11, 12)","(2, 5)",朱自清传.txt
日本关东军,中国,"['5月', '29日', '，', '日本', '关东军', '参谋长', '酒井', '，', '以', '中国', '当局', '援助', '东北', '义勇军', '进入', '冀东', '“', '非武装区', '”', '，', '破坏', '“', '塘沽', '协定', '”', '为', '借口', '，', '狂妄', '地', '向', '国民党', '北平', '军分会', '提出', '对', '华北', '统治权', '的', '要求', '，', '并', '派遣', '关东军', '进入', '关', '内', '，', '声称', '要', '“', '自由', '活动', '”', '。']","(9, 10)","(3, 5)",朱自清传.txt
清华大学,北平,"['清华大学', '是', '北平', '学运', '的', '中坚', '，', '在', '民族', '危机', '空前', '严重', '时刻', '，', '这些', '血气方刚', '的', '青年', '，', '发扬', '了', '当年', '五四', '斗争', '的', '精神', '，', '热情', '奔走', '在', '历史', '列车', '的', '最前头', '。']","(2, 3)","(0, 1)",朱自清传.txt
中共中央,西安,"['12日', '凌晨', '，', '在', '这个', '中国', '历史', '上', '值得', '大书特书', '的', '日子', '里', '，', '张学良', '毅然', '发动', '“', '兵谏', '”', '，', '派', '兵', '到', '临潼华', '清池', '拘禁', '了', '蒋介石', '及其', '重要', '将领', '十', '余', '人', '，', '提出', '了', '停止', '内战', '、', '实行', '民主', '、', '坚持', '抗日', '的', '八', '项', '主张', '，', '并', '致电', '中共中央', '，', '邀请', '中共', '派', '代表', '至', '西安', '共', '商', '救国', '大计', '。']","(60, 61)","(53, 54)",朱自清传.txt
清华大学,长沙,"['北京大学', '、', '清华大学', '和', '南开', '大学', '划', '在', '长沙', '，', '称', '长沙', '临时', '大学', '。']","(8, 9)","(2, 3)",朱自清传.txt
南开大学,长沙,"['北京大学', '、', '清华大学', '和', '南开', '大学', '划', '在', '长沙', '，', '称', '长沙', '临时', '大学', '。']","(8, 9)","(4, 6)",朱自清传.txt
中华全国文艺界抗敌协会,武汉,"['朱自清', '对', '局势', '充满', '信心', '，', '积极', '参加', '有关', '抗战', '活动', '，', '去年', '3月', '27日', '，', '“', '中华', '全国', '文艺界', '抗', '敌', '协会', '”', '在', '武汉', '成立', '，', '他', '被', '推', '为', '理事', '，', '今年', '1月', '，', '云南', '分会', '在', '昆明', '召开', '，', '他', '和', '吴晗', '、', '杨振声', '等', '出席', '了', '会议', '，', '拥护', '长期', '抗战', '的', '国策', '，', '一致', '要求', '通缉汪', '精卫', '明正', '典刑', '。']","(25, 26)","(17, 23)",朱自清传.txt
云南分会,昆明,"['朱自清', '对', '局势', '充满', '信心', '，', '积极', '参加', '有关', '抗战', '活动', '，', '去年', '3月', '27日', '，', '“', '中华', '全国', '文艺界', '抗', '敌', '协会', '”', '在', '武汉', '成立', '，', '他', '被', '推', '为', '理事', '，', '今年', '1月', '，', '云南', '分会', '在', '昆明', '召开', '，', '他', '和', '吴晗', '、', '杨振声', '等', '出席', '了', '会议', '，', '拥护', '长期', '抗战', '的', '国策', '，', '一致', '要求', '通缉汪', '精卫', '明正', '典刑', '。']","(40, 41)","(37, 39)",朱自清传.txt
中国音韵学,中国,"['三', '、', '四', '年级', '以后', '分组', '，', '一', '为', '语言组', '，', '攻读', '训诂学', '、', '古文字学', '、', '中国', '音韵学', '、', '中国', '语法', '等', '；']","(19, 20)","(16, 18)",朱自清传.txt
武汉大学中文系,四川省,"['抗战', '期间', '，', '叶圣陶', '原', '在', '武汉', '大学', '中文系', '任教', '，', '1940年', '5月', '，', '被', '四川省', '教育', '科学馆', '聘', '为', '该馆', '专门', '委员', '，', '负责', '审查', '小学', '国文', '教材', '。']","(15, 16)","(6, 9)",朱自清传.txt
西南联大,叙永,"['西南', '联大', '在', '叙永', '有', '一个', '分校', '，', '朱自清', '就', '住', '在', '这里', '。']","(3, 4)","(0, 2)",朱自清传.txt
清华大学,郊龙泉镇司家营,"['清华大学', '也', '于', '东北', '郊龙泉镇', '司家营', '成立', '文科', '研究所', '，', '由', '冯友兰', '任', '所长', '，', '闻一多', '为', '主任', '。']","(4, 6)","(0, 1)",朱自清传.txt
日本政府,中国,"['1945年', '8月', '14日', '，', '日本', '政府', '宣布', '无条件', '投降', '，', '中国', '人民', '艰苦', '抗战', '八', '年', '，', '终于', '取得', '了', '最后', '的', '胜利', '。']","(10, 11)","(4, 6)",朱自清传.txt
美国政府,中国,"['大会', '在', '掌声', '和', '口号声', '中', '通过', '了', '《', '昆明', '各', '大学', '全体', '同学', '致', '国共', '两', '党', '制止', '内乱', '的', '通电', '》', '和', '《', '呼吁', '美国', '青年', '反对', '美国', '政府', '参加', '中国', '内战', '的', '通电', '》', '。']","(32, 33)","(29, 31)",朱自清传.txt
昆明文协,云大,"['5月', '3日', '晚', '，', '竟', '夜', '呕吐', '，', '早晨', '又', '吐', '了', '许多', '酸水', '，', '疲惫不堪', '，', '但', '他', '还', '坚持', '工作', '，', '上午', '参加', '国文', '学会', '，', '下午', '参加', '大一', '国文会', '与', '清华', '系主任', '会议', '，', '晚上', '又', '出席', '昆明', '文协', '与', '昆明', '文联', '在', '云大', '至', '公堂', '举行', '的', '五四', '文艺', '晚会', '，', '内容', '与', '形式', '均', '很', '生动', '，', '有', '歌咏队', '登台', '高唱', '解放区', '歌曲', '，', '有', '具有', '民族', '风格', '的', '歌舞', '“', '插', '秧苗', '”', '，', '还有', '云南', '地方', '歌曲', '“', '茶歌', '小调', '”', '。']","(46, 47)","(40, 42)",朱自清传.txt
昆明文联,云大,"['5月', '3日', '晚', '，', '竟', '夜', '呕吐', '，', '早晨', '又', '吐', '了', '许多', '酸水', '，', '疲惫不堪', '，', '但', '他', '还', '坚持', '工作', '，', '上午', '参加', '国文', '学会', '，', '下午', '参加', '大一', '国文会', '与', '清华', '系主任', '会议', '，', '晚上', '又', '出席', '昆明', '文协', '与', '昆明', '文联', '在', '云大', '至', '公堂', '举行', '的', '五四', '文艺', '晚会', '，', '内容', '与', '形式', '均', '很', '生动', '，', '有', '歌咏队', '登台', '高唱', '解放区', '歌曲', '，', '有', '具有', '民族', '风格', '的', '歌舞', '“', '插', '秧苗', '”', '，', '还有', '云南', '地方', '歌曲', '“', '茶歌', '小调', '”', '。']","(46, 47)","(43, 45)",朱自清传.txt
中国民主前途,中国,"['吴晗', '惋惜', '地', '写道', '：', '“', '佩弦', '先生', '的', '死', '，', '对于', '中国', '人民', '，', '中国', '民主', '前途', '，', '中国', '文化', '学术界', '，', '都', '是', '无比', '的', '损失', '”', '；']","(19, 20)","(15, 18)",朱自清传.txt
中央银行,江苏宝山,"['她', '16', '岁', '嫁', '给', '徐志摩', '，', '那时', '还是', '情窦', '未', '开', '的', '少女', '，', '她', '把', '一生', '都', '寄托', '给', '了', '这个', '本来', '应该', '相依为命', '的', '男人', '，', '她', '也', '是', '大家', '闺秀', '，', '大哥', '张君劢', '是', '浙江省', '的', '一个', '署长', '，', '二哥', '张嘉敖', '是', '中央', '银行', '总裁', '，', '张', '家', '在', '江苏', '宝山', '是', '炙手可热', '的', '望族', '，', '他们', '的', '结婚', '是', '二哥', '嘉敖', '从中', '撮合', '的', '，', '他', '也', '是', '志摩', '的', '好友', '。']","(53, 55)","(46, 48)",林徽因传.txt
德克莱赛尔大学,哈佛,"['宾夕法尼亚', '大学', '与', '德克莱赛尔', '大学', '毗邻', '，', '它', '与', '哈佛', '和', '斯坦福', '大学', '被', '认为', '是', '全', '美', '最', '好', '的', '三', '所', '学院', '。']","(9, 10)","(3, 5)",林徽因传.txt
斯坦福大学,美,"['宾夕法尼亚', '大学', '与', '德克莱赛尔', '大学', '毗邻', '，', '它', '与', '哈佛', '和', '斯坦福', '大学', '被', '认为', '是', '全', '美', '最', '好', '的', '三', '所', '学院', '。']","(17, 18)","(11, 13)",林徽因传.txt
杭州东文学校,日,"['父亲', '1906年', '就读', '于', '日本', '早稻田', '大学', '，', '主修', '政治', '、', '法律', '，', '不久', '回国', '，', '在', '杭州', '东文', '学校', '毕业', '，', '后', '再度', '赴', '日', '，', '1910年', '学', '成', '归国', '，', '踌躇满志', '，', '辛亥革命', '后', '，', '出任', '参议院', '秘书长', '。']","(25, 26)","(17, 20)",林徽因传.txt
柏林宫廷剧院,希腊雅典,"['在', '德国', '，', '他们', '还', '考察', '了', '巴洛克', '和', '洛可可', '时期', '的', '许多', '建筑', '：', '德累斯顿', '萃莹阁宫', '、', '柏林', '宫廷', '剧院', '、', '乌尔姆主', '教堂', '，', '与', '希腊', '雅典', '风格', '的', '慕尼黑', '城门', '，', '历时', '632', '年', '才', '兴建', '成', '的', '北欧', '最', '大', '的', '哥特式', '教堂', '——', '科隆主', '教堂', '，', '也', '让', '他们', '顿', '开心', '门', '，', '大饱眼福', '。']","(26, 28)","(18, 21)",林徽因传.txt
东北大学,沈阳,"['东北', '大学', '前身', '是', '国立', '沈阳', '高等', '师范学校', '和', '公立', '文科', '专科', '学校', '，', '1922年', '奉天', '省长', '王永江', '倡议', '筹设', '东北', '大学', '，', '并', '自', '任', '校长', '，', '在', '北陵', '前', '辟', '地', '五百', '余', '亩', '，', '依照', '德国', '柏林', '大学', '图纸', '建造', '。']","(5, 6)","(0, 2)",林徽因传.txt
协和医院,广惠寺,"['家主梁', '总长', '任公于', '一月', '十九日', '未', '时', '病终', '协和', '医院', '，', '即日', '移', '入', '广惠寺', '，', '二十一日', '接', '三', '。']","(14, 15)","(8, 10)",林徽因传.txt
南京国立中央大学,北平,"['后来', '，', '刘墩桢', '从', '南京', '国立', '中央', '大学', '到', '北平', '参加', '营造', '学社', '的', '工作', '。']","(9, 10)","(4, 8)",林徽因传.txt
日本读中学,东京,"['他', '年轻', '时', '到', '日本', '读', '中学', '，', '1920年', '毕业', '于', '东京', '高等', '工业', '学校', '建筑科', '，', '先后', '在', '长沙', '、', '苏州', '等', '地', '教书', '，', '他', '外表', '整洁', '，', '他', '外表', '整洁', '，', '性格', '沉静', '，', '到任', '后', '任', '文献部', '主任', '。']","(11, 12)","(4, 7)",林徽因传.txt
宁沪航空公司管理处,美国,"['这', '是', '一', '架', '司汀逊式', '6', '座', '单叶', '9汽', '缸', '飞机', '，', '1929年', '由', '宁', '沪', '航空', '公司', '管理处', '从', '美国', '购人', '，', '马力', '350', '匹', '，', '速率', '每', '小时', '90', '英里', '，', '在', '两', '个', '月', '前', '刚刚', '换', '了', '新', '机器', '。']","(20, 21)","(14, 19)",林徽因传.txt
中国航空公司,京,"['【', '济南', '十九日', '专电', '】', '十九日', '午后', '二时', '中国', '航空', '公司', '飞机', '由', '京', '飞', '平', '，', '飞行', '至', '济南', '城南州', '里', '党家庄', '、', '因', '天', '雨', '雾', '大', '、', '误', '触', '开山', '山顶', '、', '当即', '坠落山', '下', '，', '本报', '记者', '亲', '往', '调查', '，', '见', '机身', '全', '焚毁', '、', '仅', '余', '空架', '、', '乘客', '一', '人', '、', '司机', '二', '人', '、', '全', '被', '烧', '死', '、', '血肉', '焦黑', '、', '莫', '可', '辨认', '、', '邮件', '被', '焚', '后', '，', '邮票', '灰', '仿佛', '可见', '、', '惨状不忍', '睹', '……']","(13, 14)","(8, 11)",林徽因传.txt
齐鲁大学,济,"['梁思成', '、', '金岳霖', '、', '张奚若3', '人', '，', '11月', '22日', '上午', '9时', '半', '赶到', '济南', '，', '在', '齐鲁', '大学', '会同', '乘', '夜车', '到', '济', '的', '沈从文', '、', '闻一多', '、', '梁实秋', '、', '赵太侔', '等', '人', '，', '一起', '赶到', '福缘庵', '。']","(22, 23)","(16, 18)",林徽因传.txt
上海万国殡仪馆,上海,"['徐志摩', '的', '灵柩', '运', '到', '上海', '万国', '殡仪馆', '，', '上海', '文艺界', '在', '静安寺', '设奠', '，', '举行', '追悼', '仪式', '，', '吊唁', '的', '人', '络绎不绝', '，', '许多', '青年', '学生', '排', '着', '队', '来', '瞻仰', '这', '位', '中国', '的', '拜伦', '。']","(9, 10)","(5, 8)",林徽因传.txt
上海万国殡仪馆,静安寺,"['徐志摩', '的', '灵柩', '运', '到', '上海', '万国', '殡仪馆', '，', '上海', '文艺界', '在', '静安寺', '设奠', '，', '举行', '追悼', '仪式', '，', '吊唁', '的', '人', '络绎不绝', '，', '许多', '青年', '学生', '排', '着', '队', '来', '瞻仰', '这', '位', '中国', '的', '拜伦', '。']","(12, 13)","(5, 8)",林徽因传.txt
伦敦经济学院,康桥,"['我', '认得', '他', '，', '今年', '整', '十', '年', '，', '那', '时候', '他', '在', '伦敦', '经济', '学院', '，', '尚未', '去', '康桥', '。']","(19, 20)","(13, 16)",林徽因传.txt
牛津大学,北京,"['通过', '交换', '美国', '大学', '生活', '的', '故事', '，', '她', '很快', '就', '知道', '我们', '夫妇', '俩', '都', '在', '哈佛', '念', '过', '书', '，', '而', '正清', '是', '在', '牛津', '大学', '当', '研究生', '时', '来到', '北京', '的', '。', '”']","(32, 33)","(26, 28)",林徽因传.txt
