Nh,BOOK,"(0, 1)","(1, 2)",﻿,《袁世凯传》,"['\ufeff', '《袁世凯传》']",袁世凯传.txt
Nh,Nh,"(5, 6)","(7, 8)",叶名琛,张之洞,"['这', '就', '不是', '林则徐', '、', '叶名琛', '、', '张之洞', '等', '「', '翰林学士', '」', '所', '可', '望其项背', '了', '。']",袁世凯传.txt
Nh,Nh,"(4, 5)","(8, 9)",张等,武,"['─', '─', '林', '、', '张等', '人', '是', '以文驭', '武', '；']",袁世凯传.txt
Nh,Nh,"(1, 2)","(8, 9)",袁,蒋,"['自', '袁', '以后', '的', '当', '国者', '尤其', '是', '蒋', '、', '毛二公', '，', '皆', '是', '以', '武驭', '文之', '袁派', '也', '。']",袁世凯传.txt
Nh,Nh,"(8, 9)","(10, 11)",蒋,毛二公,"['自', '袁', '以后', '的', '当', '国者', '尤其', '是', '蒋', '、', '毛二公', '，', '皆', '是', '以', '武驭', '文之', '袁派', '也', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(3, 4)",毛,袁世凯,"['毛', '和', '鲍尔及', '袁世凯', '一样', '是', '行伍出身', '的', '统帅', '。']",袁世凯传.txt
Nh,Ns,"(7, 8)","(10, 11)",毛,北戴河,"['不用说', '「', '八二三', '炮战', '」', '也', '是', '毛', '司令员', '在', '北戴河', '沙滩', '上', '，', '右手', '拥抱', '美女', '，', '左手', '拿', '电话机', '指挥', '开炮', '的', '─', '─', '「', '风流人物', '，', '且', '看', '今朝', '」', '，', '的', '非虚', '语', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(2, 3)",邓小平,陈毅,"['邓小平', '和', '陈毅', '元帅', '一样', '（', '陈原', '为', '新闻记者', '）', '，', '都', '是', '行伍出身', '的', '带兵官', '，', '所以', '党', '才能', '指挥', '枪', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(6, 7)",邓小平,陈原,"['邓小平', '和', '陈毅', '元帅', '一样', '（', '陈原', '为', '新闻记者', '）', '，', '都', '是', '行伍出身', '的', '带兵官', '，', '所以', '党', '才能', '指挥', '枪', '。']",袁世凯传.txt
Nh,Nh,"(2, 3)","(6, 7)",陈毅,陈原,"['邓小平', '和', '陈毅', '元帅', '一样', '（', '陈原', '为', '新闻记者', '）', '，', '都', '是', '行伍出身', '的', '带兵官', '，', '所以', '党', '才能', '指挥', '枪', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(2, 3)",袁,蒋,"['袁', '、', '蒋', '、', '毛', '三公', '便宜行事', '，', '以武驭', '文', '。']",袁世凯传.txt
Nh,Nh,"(14, 15)","(16, 17)",魏京生,王丹,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(25, 26)","(27, 28)",李登辉,连战,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(25, 26)","(29, 30)",李登辉,陈履安,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(25, 26)","(31, 32)",李登辉,钱复,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(27, 28)","(29, 30)",连战,陈履安,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(27, 28)","(31, 32)",连战,钱复,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(27, 28)","(33, 34)",连战,张京育,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(29, 30)","(31, 32)",陈履安,钱复,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(29, 30)","(33, 34)",陈履安,张京育,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(31, 32)","(33, 34)",钱复,张京育,"['如果', '江', '的', '「', '政治', '」', '，', '连', '个', '「', '全', 'C', '生', '」', '魏京生', '、', '王丹', '都', '消化', '不了', '，', '他', '如何', '能', '阻止', '李登辉', '、', '连战', '、', '陈履安', '、', '钱复', '、', '张京育', '…', '…']",袁世凯传.txt
Nh,Nh,"(4, 5)","(6, 7)",史记,陈丞相,"['─', '─', '记得', '「', '史记', '、', '陈丞相', '世家', '」', '里', '，', '有个', '不', '故事', '：', '一次', '汉文帝', '问', '左丞相', '陈平', '，', '国内', '一年', '「', '决狱', '」', '（', '审判', '囚犯', '）', '多少', '？']",袁世凯传.txt
Ns,Nh,"(12, 13)","(17, 18)",日本,─,"['更何况', '李总统', '幼年', '所学', '的', '「', '中国史', '」', '，', '都', '是', '当年', '日本', '军国主义', '的', '宣传品', '─', '─', '说', '古代', '中国', '本是', '个', '骗来骗去', '下', '等', '民族', '的', '集合体', '。']",袁世凯传.txt
Nh,Ns,"(17, 18)","(20, 21)",─,中国,"['更何况', '李总统', '幼年', '所学', '的', '「', '中国史', '」', '，', '都', '是', '当年', '日本', '军国主义', '的', '宣传品', '─', '─', '说', '古代', '中国', '本是', '个', '骗来骗去', '下', '等', '民族', '的', '集合体', '。']",袁世凯传.txt
Ns,Ns,"(18, 19)","(20, 21)",日本,台湾,"['都', '没个', '定义', '（', '见', '重光', '葵', '回忆录', '）', '，', '日本', '侵华', '是', '为', '着', '宣扬', '王道', '，', '日本', '占领', '台湾', '是', '出', '台湾', '人民', '于', '水火', '，', '南京大屠杀', '根本', '没这回事', '，', '日本', '并吞', '朝鲜', '是', '韩人', '同化', '，', '慰安妇', '是', '出', '诸', '韩妇', '、', '台妇', '之', '自愿', '，', '日军', '侵略', '东南亚', '是', '皇军', '赶走', '白种', '帝国主义', '，', '解放', '被压迫', '民族', '，', '日本', '向', '盟军', '投降', '叫做', '「', '终战', '」', '…', '…']",袁世凯传.txt
Ns,Ns,"(18, 19)","(23, 24)",日本,台湾,"['都', '没个', '定义', '（', '见', '重光', '葵', '回忆录', '）', '，', '日本', '侵华', '是', '为', '着', '宣扬', '王道', '，', '日本', '占领', '台湾', '是', '出', '台湾', '人民', '于', '水火', '，', '南京大屠杀', '根本', '没这回事', '，', '日本', '并吞', '朝鲜', '是', '韩人', '同化', '，', '慰安妇', '是', '出', '诸', '韩妇', '、', '台妇', '之', '自愿', '，', '日军', '侵略', '东南亚', '是', '皇军', '赶走', '白种', '帝国主义', '，', '解放', '被压迫', '民族', '，', '日本', '向', '盟军', '投降', '叫做', '「', '终战', '」', '…', '…']",袁世凯传.txt
Ns,Ns,"(20, 21)","(23, 24)",台湾,台湾,"['都', '没个', '定义', '（', '见', '重光', '葵', '回忆录', '）', '，', '日本', '侵华', '是', '为', '着', '宣扬', '王道', '，', '日本', '占领', '台湾', '是', '出', '台湾', '人民', '于', '水火', '，', '南京大屠杀', '根本', '没这回事', '，', '日本', '并吞', '朝鲜', '是', '韩人', '同化', '，', '慰安妇', '是', '出', '诸', '韩妇', '、', '台妇', '之', '自愿', '，', '日军', '侵略', '东南亚', '是', '皇军', '赶走', '白种', '帝国主义', '，', '解放', '被压迫', '民族', '，', '日本', '向', '盟军', '投降', '叫做', '「', '终战', '」', '…', '…']",袁世凯传.txt
Ns,Ns,"(32, 33)","(34, 35)",日本,朝鲜,"['都', '没个', '定义', '（', '见', '重光', '葵', '回忆录', '）', '，', '日本', '侵华', '是', '为', '着', '宣扬', '王道', '，', '日本', '占领', '台湾', '是', '出', '台湾', '人民', '于', '水火', '，', '南京大屠杀', '根本', '没这回事', '，', '日本', '并吞', '朝鲜', '是', '韩人', '同化', '，', '慰安妇', '是', '出', '诸', '韩妇', '、', '台妇', '之', '自愿', '，', '日军', '侵略', '东南亚', '是', '皇军', '赶走', '白种', '帝国主义', '，', '解放', '被压迫', '民族', '，', '日本', '向', '盟军', '投降', '叫做', '「', '终战', '」', '…', '…']",袁世凯传.txt
Nh,Nh,"(2, 3)","(4, 5)",江泽民,乔石,"['─', '─', '江泽民', '、', '乔石', '那', '一伙', '，', '也', '是', '一群', '想', '为', '国家', '做点事', '的', '务实', '派', '（', '与', '老', '毛和林', '四', '的', '胡来', '是', '完全', '不同', '的', '）', '，', '把', '他们', '全', '看成', '疯子', '、', '坏人', '或', '三头六臂', '的', '苏秦', '、', '张仪', '、', '季辛吉', '，', '都', '是', '不', '正确', '的', '─', '─', '他们', '哪有', '那', '飞天', '本领', '：', '要', '社会主义', '就', '有', '社会主义', '！']",袁世凯传.txt
Nh,Nh,"(41, 42)","(43, 44)",苏秦,张仪,"['─', '─', '江泽民', '、', '乔石', '那', '一伙', '，', '也', '是', '一群', '想', '为', '国家', '做点事', '的', '务实', '派', '（', '与', '老', '毛和林', '四', '的', '胡来', '是', '完全', '不同', '的', '）', '，', '把', '他们', '全', '看成', '疯子', '、', '坏人', '或', '三头六臂', '的', '苏秦', '、', '张仪', '、', '季辛吉', '，', '都', '是', '不', '正确', '的', '─', '─', '他们', '哪有', '那', '飞天', '本领', '：', '要', '社会主义', '就', '有', '社会主义', '！']",袁世凯传.txt
Nh,Nh,"(41, 42)","(45, 46)",苏秦,季辛吉,"['─', '─', '江泽民', '、', '乔石', '那', '一伙', '，', '也', '是', '一群', '想', '为', '国家', '做点事', '的', '务实', '派', '（', '与', '老', '毛和林', '四', '的', '胡来', '是', '完全', '不同', '的', '）', '，', '把', '他们', '全', '看成', '疯子', '、', '坏人', '或', '三头六臂', '的', '苏秦', '、', '张仪', '、', '季辛吉', '，', '都', '是', '不', '正确', '的', '─', '─', '他们', '哪有', '那', '飞天', '本领', '：', '要', '社会主义', '就', '有', '社会主义', '！']",袁世凯传.txt
Nh,Nh,"(43, 44)","(45, 46)",张仪,季辛吉,"['─', '─', '江泽民', '、', '乔石', '那', '一伙', '，', '也', '是', '一群', '想', '为', '国家', '做点事', '的', '务实', '派', '（', '与', '老', '毛和林', '四', '的', '胡来', '是', '完全', '不同', '的', '）', '，', '把', '他们', '全', '看成', '疯子', '、', '坏人', '或', '三头六臂', '的', '苏秦', '、', '张仪', '、', '季辛吉', '，', '都', '是', '不', '正确', '的', '─', '─', '他们', '哪有', '那', '飞天', '本领', '：', '要', '社会主义', '就', '有', '社会主义', '！']",袁世凯传.txt
Nh,Nh,"(2, 3)","(8, 9)",洪宪,袁世凯,"['笔者', '觉得', '洪宪', '之', '可哀', '者', '，', '是', '袁世凯', '处身', '在', '那', '一', '「', '转型', '」', '阶段', '，', '他', '是', '既', '无', '改制', '的', '「', '机会', '」', '，', '更', '无', '改制', '的', '「', '智慧', '」', '，', '所以', '败得', '百身莫赎', '。']",袁世凯传.txt
Nh,Nh,"(8, 9)","(10, 11)",李,江二公,"['而', '今日', '这批', '领袖', '们', '，', '尤其', '是', '李', '、', '江二公', '，', '是', '既有', '此', '机会', '，', '也', '有', '此', '智慧', '（', '智慧', '是', '累积', '的', '）', '。']",袁世凯传.txt
Ns,Ns,"(12, 13)","(19, 20)",德国,德国,"['武员则', '重用', '段', '棋瑞', '（', '一八', '六五', '─', '一九三', '六', '）', '等', '德国', '留学生', '，', '配合', '洋员', '，', '以', '德国', '模式', '，', '严格训练', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(3, 4)",袁,日本,"['袁', '军中', '无', '日本', '留学生', '。']",袁世凯传.txt
Ns,Ns,"(0, 1)","(4, 5)",日本,德国,"['日本', '军制', '原袭', '自', '德国', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(6, 7)",袁军,德国,"['袁军', '既', '亦', '采德制', '，', '延有', '德国', '教习', '，', '购用', '克虏伯', '军火', '。']",袁世凯传.txt
Nh,Ns,"(3, 4)","(7, 8)",段祺瑞,德国,"['军中', '干部', '如', '段祺瑞', '等', '均', '系', '德国', '留学生', '。']",袁世凯传.txt
Ns,Ns,"(3, 4)","(8, 9)",德国,日本,"['既然', '直接', '取经', '德国', '，', '又', '何需', '作', '日本', '的', '再', '传', '弟子', '呢', '？']",袁世凯传.txt
Nh,Nh,"(1, 2)","(8, 9)",─,袁世凯,"['─', '─', '从', '闹革命', '的', '立场', '看来', '，', '袁世凯', '实为', '民国', '史上', '的', '第一个', '「', '历史', '反革命', '」', '和', '「', '现行', '反革命', '」', '也', '。']",袁世凯传.txt
Nh,Ns,"(1, 2)","(3, 4)",蒋方震,百里,"['君不见', '蒋方震', '（', '百里', '）', '后来', '主办', '保定', '军官学校', '，', '在', '无可奈何', '之下', '，', '竟至', '在', '大', '操场', '检阅台', '上', '，', '当众', '举枪', '自杀', '。']",袁世凯传.txt
Nh,Ns,"(1, 2)","(7, 8)",蒋方震,保定,"['君不见', '蒋方震', '（', '百里', '）', '后来', '主办', '保定', '军官学校', '，', '在', '无可奈何', '之下', '，', '竟至', '在', '大', '操场', '检阅台', '上', '，', '当众', '举枪', '自杀', '。']",袁世凯传.txt
Ns,Ns,"(3, 4)","(7, 8)",百里,保定,"['君不见', '蒋方震', '（', '百里', '）', '后来', '主办', '保定', '军官学校', '，', '在', '无可奈何', '之下', '，', '竟至', '在', '大', '操场', '检阅台', '上', '，', '当众', '举枪', '自杀', '。']",袁世凯传.txt
Nh,Nh,"(2, 4)","(5, 6)",蒋公介石,中正,"['又', '不见', '蒋公', '介石', '（', '中正', '）', '受命', '主办', '黄埔军校', '，', '还', '不是', '一再', '辞职', '，', '一再', '不辞', '而', '去', '。']",袁世凯传.txt
Nh,Nh,"(2, 3)","(8, 9)",李鸿章,李氏,"['他本', '是', '李鸿章', '的', '亲信', '，', '甲午', '兵败', '李氏', '搞掉', '黄马', '挂', '和', '花翎', '之后', '，', '世凯', '便', '成为', '孤军', '孤儿', '了', '。']",袁世凯传.txt
Nh,Ns,"(0, 1)","(6, 7)",荣氏,武街,"['荣氏', '自', '将', '精锐', '的', '「', '武街', '中军', '」', '；']",袁世凯传.txt
Nh,Nh,"(5, 6)","(10, 11)",袁世凯,汪精卫,"['将', '货比货', '，', '吾', '为', '袁世凯', '悲', '，', '亦', '如余之为', '汪精卫', '惜', '也', '。']",袁世凯传.txt
Nh,Nh,"(1, 2)","(4, 5)",曹操,张邦昌,"['一为', '曹操', '，', '一为', '张邦昌', '，', '就', '遗臭万年', '了', '。']",袁世凯传.txt
Nh,Nh,"(22, 23)","(25, 26)",周佛海,汪氏,"['汪精卫', '之', '失足', '，', '实', '由于', '身边', '那个', '才', '胜于', '德', '，', '做', '宰相', '大', '梦', '，', '而', '生就', '汉奸', '胚子', '的', '周佛海', '，', '联合', '汪氏', '泼辣', '褊狭', '的', '老婆', '陈璧君', '，', '而', '拖', '其', '下水', '，', '有', '以致', '之', '。']",袁世凯传.txt
Nh,Nh,"(25, 26)","(30, 31)",汪氏,陈璧君,"['汪精卫', '之', '失足', '，', '实', '由于', '身边', '那个', '才', '胜于', '德', '，', '做', '宰相', '大', '梦', '，', '而', '生就', '汉奸', '胚子', '的', '周佛海', '，', '联合', '汪氏', '泼辣', '褊狭', '的', '老婆', '陈璧君', '，', '而', '拖', '其', '下水', '，', '有', '以致', '之', '。']",袁世凯传.txt
Ns,Ns,"(12, 13)","(13, 14)",才,德,"['在', '一个', '伟大', '而', '复杂', '的', '历史', '转型期', '中', '，', '袁公在', '智', '才', '德', '三', '方面', '的', '主观', '条件', '，', '与', '转型', '过程', '中', '的', '各种', '客观条件', '，', '无一', '相侔', '，', '怎能不', '失败', '呢', '？']",袁世凯传.txt
Ns,Ns,"(6, 7)","(12, 13)",太平洋,美国,"['想不到', '这阵', '东风', '，', '竟', '从', '太平洋', '的', '彼岸', '吹', '来', '，', '美国', '宪法', '顾问', '古德诺', '教授', '（', ' ', 'Professor', ' ', 'Frank', ' ', 'J', '.', ' ', 'Goodnow', '，', ' ', '1859', '─', '1939', ' ', '）', '，', '竟', '适时', '的', '提出', '了', '一篇', '「', '帝制', '优于', '共和', '」', '的', '宏论', '。']",袁世凯传.txt
Ns,Nh,"(12, 13)","(15, 16)",美国,古德诺,"['想不到', '这阵', '东风', '，', '竟', '从', '太平洋', '的', '彼岸', '吹', '来', '，', '美国', '宪法', '顾问', '古德诺', '教授', '（', ' ', 'Professor', ' ', 'Frank', ' ', 'J', '.', ' ', 'Goodnow', '，', ' ', '1859', '─', '1939', ' ', '）', '，', '竟', '适时', '的', '提出', '了', '一篇', '「', '帝制', '优于', '共和', '」', '的', '宏论', '。']",袁世凯传.txt
Nh,Ni,"(0, 1)","(3, 4)",古氏,美国哥伦比亚大学,"['古氏', '那时', '是', '美国哥伦比亚大学', '的', '法学', '院长', '、', '美国', '政治', '学会', '的', '创议', '人', '、', '当代世界', '政治学', '和', '行政', '学', '的', '权威', '，', '也', '是', '现代', '中国', '国际法', '的', '重要', '启蒙', '导师', '之一', '的', '顾维钧', '的', '博士', '导师', '。']",袁世凯传.txt
Ni,Ni,"(3, 4)","(8, 11)",美国哥伦比亚大学,美国政治学会,"['古氏', '那时', '是', '美国哥伦比亚大学', '的', '法学', '院长', '、', '美国', '政治', '学会', '的', '创议', '人', '、', '当代世界', '政治学', '和', '行政', '学', '的', '权威', '，', '也', '是', '现代', '中国', '国际法', '的', '重要', '启蒙', '导师', '之一', '的', '顾维钧', '的', '博士', '导师', '。']",袁世凯传.txt
Ns,Ns,"(37, 38)","(42, 43)",美国,日本,"['我国', '辛亥革命', '之后', '，', '传统', '的', '「', '王法', '」', '，', '开始', '向', '西方', '现代', '的', '「', '民法', '」', '转型', '，', '而', '自己', '无', '信心', '，', '乃', '向', '欧美', '和', '日本', '借才作', '顾问', '，', '便', '请', '到', '了', '美国', '的', '古德诺', '，', '和', '日本', '的', '有', '贺长雄', '。']",袁世凯传.txt
Ns,Nh,"(6, 7)","(8, 9)",莫逆,王宠惠,"['敲边鼓', '的', '则', '是', '顾', '的', '莫逆', '好友', '王宠惠', '（', '1881', '─', '1958', '）', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(2, 3)",顾维钧,袁世凯,"['顾维钧', '时任', '袁世凯', '的', '机要秘书', '，', '为', '袁', '之', '心腹', '，', '才', '二十五岁', '。']",袁世凯传.txt
Nh,Nh,"(0, 1)","(7, 8)",顾维钧,袁,"['顾维钧', '时任', '袁世凯', '的', '机要秘书', '，', '为', '袁', '之', '心腹', '，', '才', '二十五岁', '。']",袁世凯传.txt
Nh,Nh,"(2, 3)","(7, 8)",袁世凯,袁,"['顾维钧', '时任', '袁世凯', '的', '机要秘书', '，', '为', '袁', '之', '心腹', '，', '才', '二十五岁', '。']",袁世凯传.txt
Nh,Nh,"(5, 6)","(9, 10)",顾氏,古某,"['我', '曾', '以', '此事', '面询', '顾氏', '，', '他', '是否是', '古某', '的', '介绍', '人', '，', '顾公', '微笑', '不答', '，', '但', '也', '没有', '否认', '，', '只', '说', '袁', '做', '皇帝', '时', '，', '他', '已', '在', '华盛顿', '做', '驻', '美', '公使', '了', '，', '未用过', '「', '洪宪', '」', '年', '号', '呢', '。']",袁世凯传.txt
Nh,Nh,"(9, 10)","(14, 15)",古某,顾公,"['我', '曾', '以', '此事', '面询', '顾氏', '，', '他', '是否是', '古某', '的', '介绍', '人', '，', '顾公', '微笑', '不答', '，', '但', '也', '没有', '否认', '，', '只', '说', '袁', '做', '皇帝', '时', '，', '他', '已', '在', '华盛顿', '做', '驻', '美', '公使', '了', '，', '未用过', '「', '洪宪', '」', '年', '号', '呢', '。']",袁世凯传.txt
Ns,Ns,"(33, 34)","(36, 37)",华盛顿,美,"['我', '曾', '以', '此事', '面询', '顾氏', '，', '他', '是否是', '古某', '的', '介绍', '人', '，', '顾公', '微笑', '不答', '，', '但', '也', '没有', '否认', '，', '只', '说', '袁', '做', '皇帝', '时', '，', '他', '已', '在', '华盛顿', '做', '驻', '美', '公使', '了', '，', '未用过', '「', '洪宪', '」', '年', '号', '呢', '。']",袁世凯传.txt
Ns,Nh,"(36, 37)","(42, 43)",美,洪宪,"['我', '曾', '以', '此事', '面询', '顾氏', '，', '他', '是否是', '古某', '的', '介绍', '人', '，', '顾公', '微笑', '不答', '，', '但', '也', '没有', '否认', '，', '只', '说', '袁', '做', '皇帝', '时', '，', '他', '已', '在', '华盛顿', '做', '驻', '美', '公使', '了', '，', '未用过', '「', '洪宪', '」', '年', '号', '呢', '。']",袁世凯传.txt
Ns,Ns,"(2, 3)","(5, 6)",美国,法国,"['不', '学', '美国', '、', '改学', '法国']",袁世凯传.txt
Nh,Nh,"(12, 13)","(14, 15)",康,梁所,"['英国式', '的', '「', '君主立宪', '」', '，', '原', '是', '戊戌变法', '时', '，', '保皇党', '康', '、', '梁所', '借用', '的', '蓝本', '，', '不应', '再', '用', '。']",袁世凯传.txt
Nh,Nh,"(15, 16)","(19, 20)",汝,袁世凯,"['【', '参见', '中华民国', '史料', '研究', '中心', '第六', '十八次', '学术', '讨论会', '纪录', '抽印本', '，', '郅', '玉', '汝', '先生', '主讲', '「', '袁世凯', '的', '宪法', '顾问', '古德诺', '」', '，', '民国', '六', '十六年', '（', '一九七七', '）', '四月', '二十七日', '，', '于', '台北', '国父', '纪念馆', '，', '页', '一二八', '。']",袁世凯传.txt
Nh,Nh,"(19, 20)","(23, 24)",袁世凯,古德诺,"['【', '参见', '中华民国', '史料', '研究', '中心', '第六', '十八次', '学术', '讨论会', '纪录', '抽印本', '，', '郅', '玉', '汝', '先生', '主讲', '「', '袁世凯', '的', '宪法', '顾问', '古德诺', '」', '，', '民国', '六', '十六年', '（', '一九七七', '）', '四月', '二十七日', '，', '于', '台北', '国父', '纪念馆', '，', '页', '一二八', '。']",袁世凯传.txt
Nh,Nh,"(4, 5)","(6, 7)",孙,袁,"['在', '二次革命', '前', '的', '孙', '、', '袁', '蜜月', '期', '，', '袁在', '韬光养晦', '，', '蓄势待发', '，', '在', '实际', '政务', '上', '采取', '的', '是', '低姿态', '，', '雇', '一员', '外国专家', '的', '小事', '，', '不', '在', '他', '的', '伤脑筋', '之', '列', '。']",袁世凯传.txt
Nh,Nh,"(4, 5)","(10, 11)",孙,袁在,"['在', '二次革命', '前', '的', '孙', '、', '袁', '蜜月', '期', '，', '袁在', '韬光养晦', '，', '蓄势待发', '，', '在', '实际', '政务', '上', '采取', '的', '是', '低姿态', '，', '雇', '一员', '外国专家', '的', '小事', '，', '不', '在', '他', '的', '伤脑筋', '之', '列', '。']",袁世凯传.txt
Nh,Nh,"(6, 7)","(10, 11)",袁,袁在,"['在', '二次革命', '前', '的', '孙', '、', '袁', '蜜月', '期', '，', '袁在', '韬光养晦', '，', '蓄势待发', '，', '在', '实际', '政务', '上', '采取', '的', '是', '低姿态', '，', '雇', '一员', '外国专家', '的', '小事', '，', '不', '在', '他', '的', '伤脑筋', '之', '列', '。']",袁世凯传.txt
Ns,Nh,"(13, 14)","(15, 16)",美国,古德诺,"['可是', '这种', '错综复杂', '的', '中国', '政治', '，', '则', '非', '来自', '象牙之塔', '里', '的', '美国', '书呆子', '古德诺', '，', '所', '能', '深入', '掌握', '的', '了', '。']",袁世凯传.txt
Ns,Ns,"(13, 14)","(16, 17)",纽约,晨边,"['两耳不闻', '窗外事', '，', '一心', '只读', '案前', '书', '（', '那时', '的哥', '大', '校园', '还是', '纽约', '郊区', '，', '晨边', '高地', '，', '森林', '茂密', '，', '狐', '鹿成群', '，', '是', '个', '静修', '治学', '的', '圣地', '，', '与', '今日', '的', '嘈杂', '，', '迥若', '霄壤', '。']",袁世凯传.txt
Ns,Nh,"(9, 10)","(12, 13)",北京,袁,"['古氏', '夫妇', '于', '一', '九一三', '年', '五月', '三日', '抵达', '北京', '，', '晋见', '袁', '总统', '。']",袁世凯传.txt
Ns,Nh,"(0, 1)","(2, 5)",美国,约翰霍浦金斯大学,"['美国', '的', '约翰', '霍浦金斯', '大学', '（', ' ', 'Johns', ' ', 'Hopkins', ' ', 'University', ' ', '）', '竟寄来', '聘书', '，', '聘为', '校长', '。']",袁世凯传.txt
Ns,Nh,"(0, 1)","(6, 7)",美国, ,"['美国', '的', '约翰', '霍浦金斯', '大学', '（', ' ', 'Johns', ' ', 'Hopkins', ' ', 'University', ' ', '）', '竟寄来', '聘书', '，', '聘为', '校长', '。']",袁世凯传.txt
Nh,Nh,"(2, 5)","(6, 7)",约翰霍浦金斯大学, ,"['美国', '的', '约翰', '霍浦金斯', '大学', '（', ' ', 'Johns', ' ', 'Hopkins', ' ', 'University', ' ', '）', '竟寄来', '聘书', '，', '聘为', '校长', '。']",袁世凯传.txt
Ns,Nh,"(2, 3)","(5, 6)",北京,古氏,"['经商', '请', '北京', '同意', '，', '古氏', '乃于', '一九一四年', '八月', '返美', '，', '出任', '新职', '。']",袁世凯传.txt
Nh,Nh,"(6, 7)","(13, 14)",卡氏,古氏,"['其在华', '顾问', '事务', '，', '则', '由', '卡氏', '基金会', '委人', '代理', '，', '仍', '由', '古氏', '遥领', '之', '。']",袁世凯传.txt
Ns,Nh,"(11, 12)","(15, 16)",北京,宋教仁,"['上节', '已言', '之', '，', '古氏于', '一', '九一三', '年', '五月', '三日', '抵达', '北京', '时', '，', '正值', '宋教仁', '被', '刺', '（', '三月', '二十日', '）', '，', '中山', '从', '日本', '赶回', '上海', '（', '三月', '二十五日', '）', '，', '紧锣密鼓', '，', '督促', '三省', '都督', '起兵', '讨', '袁', '；']",袁世凯传.txt
Ns,Ns,"(23, 24)","(25, 26)",中山,日本,"['上节', '已言', '之', '，', '古氏于', '一', '九一三', '年', '五月', '三日', '抵达', '北京', '时', '，', '正值', '宋教仁', '被', '刺', '（', '三月', '二十日', '）', '，', '中山', '从', '日本', '赶回', '上海', '（', '三月', '二十五日', '）', '，', '紧锣密鼓', '，', '督促', '三省', '都督', '起兵', '讨', '袁', '；']",袁世凯传.txt
