Ns,Ns,"(31, 32)","(34, 35)",宣武门,太平湖,"['咸丰', '十年', '，', '十九岁', '的', '醇', '郡王', '奕', '囗', '奉旨', '与', '懿', '贵妃', '叶赫那拉', '氏', '的', '妹妹', '成婚', '，', '依例', '先行', '分府', '出宫', '，', '他', '受', '赐', '的', '府邸', '坐落', '在', '宣武门', '内', '的', '太平湖', '东岸', '，', '即', '现在', '中央音乐学院', '所在地', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(13, 14)","(17, 18)",郑孝胥,杨锺羲,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(13, 14)","(19, 20)",郑孝胥,温肃,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(15, 16)","(17, 18)",胡嗣瑗,杨锺羲,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(15, 16)","(19, 20)",胡嗣瑗,温肃,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(17, 18)","(19, 20)",杨锺羲,温肃,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(17, 18)","(23, 24)",杨锺羲,萧丙炎,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(19, 20)","(23, 24)",温肃,萧丙炎,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(19, 20)","(25, 26)",温肃,陈曾,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(23, 24)","(25, 26)",萧丙炎,陈曾,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(25, 26)","(31, 32)",陈曾,刘骧业,"['我', '到', '天津', '后', '最初', '发出', '的', '谕旨', '有', '这', '两道', '：', '“', '郑孝胥', '、', '胡嗣瑗', '、', '杨锺羲', '、', '温肃', '、', '景方昶', '、', '萧丙炎', '、', '陈曾', '寿', '、', '万绳', '木式', '、', '刘骧业', '皆', '驻津备', '顾问', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(5, 6)","(7, 8)",郑孝胥,胡嗣瑗,"['“', '设', '总务处', '，', '著', '郑孝胥', '、', '胡嗣瑗', '任事', '，', '庶务', '处著', '佟济煦', '任事', '，', '收支处', '著景方昶', '任事', '，', '交涉', '处著', '刘骧业', '任事', '。', '”']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(2, 3)",陈宝琛,罗振玉,"['陈宝琛', '、', '罗振玉', '、', '郑孝胥', '是', '每天', '必见', '的', '“', '近臣', '”', '，', '他们', '和', '那些', '顾问', '每天', '上午', '都', '要', '来', '一次', '，', '坐在', '楼', '外', '西边', '的', '一排', '平房', '里', '等', '着', '“', '召见', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(4, 5)",陈宝琛,郑孝胥,"['陈宝琛', '、', '罗振玉', '、', '郑孝胥', '是', '每天', '必见', '的', '“', '近臣', '”', '，', '他们', '和', '那些', '顾问', '每天', '上午', '都', '要', '来', '一次', '，', '坐在', '楼', '外', '西边', '的', '一排', '平房', '里', '等', '着', '“', '召见', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(2, 3)","(4, 5)",罗振玉,郑孝胥,"['陈宝琛', '、', '罗振玉', '、', '郑孝胥', '是', '每天', '必见', '的', '“', '近臣', '”', '，', '他们', '和', '那些', '顾问', '每天', '上午', '都', '要', '来', '一次', '，', '坐在', '楼', '外', '西边', '的', '一排', '平房', '里', '等', '着', '“', '召见', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(8, 9)","(12, 13)",宝华,刘冉公,"['像', '青年党', '党魁', '曾传', '，', '网球', '名手', '林', '宝华', '，', '《新天津报》', '主笔', '刘冉公', '，', '国民党', '监察委员', '高友', '唐', '，', '…', '…']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(8, 9)","(10, 11)",宝华,《新天津报》,"['像', '青年党', '党魁', '曾传', '，', '网球', '名手', '林', '宝华', '，', '《新天津报》', '主笔', '刘冉公', '，', '国民党', '监察委员', '高友', '唐', '，', '…', '…']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(12, 13)","(10, 11)",刘冉公,《新天津报》,"['像', '青年党', '党魁', '曾传', '，', '网球', '名手', '林', '宝华', '，', '《新天津报》', '主笔', '刘冉公', '，', '国民党', '监察委员', '高友', '唐', '，', '…', '…']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(3, 4)","(5, 6)",张宗昌,刘凤池,"['都', '曾', '加入', '张宗昌', '、', '刘凤池', '的', '行列', '，', '在', '这里', '恭候', '过', '“', '奏事官', '”', '的', '“', '引见', '”', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(2, 3)","(5, 6)",天津,京,"['我', '到', '天津', '之后', '，', '京', '、', '奉', '、', '津', '等', '地', '还有', '许多', '地方', '须', '继续', '开支', '月费', '，', '为此', '设立', '了', '“', '留京', '办事处', '”', '、', '“', '陵庙', '承办', '事务处', '”', '、', '“', '驻', '辽宁', '办事处', '”', '、', '“', '宗人府', '”', '、', '“', '私产', '管理处', '（', '与', '民国', '当局', '合组', '的', '）', '”', '、', '“', '东陵', '守护', '大臣', '”', '和', '“', '西陵', '守护', '大臣', '”', '等', '去', '分别', '管理', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(57, 58)","(63, 64)",东陵,西陵,"['我', '到', '天津', '之后', '，', '京', '、', '奉', '、', '津', '等', '地', '还有', '许多', '地方', '须', '继续', '开支', '月费', '，', '为此', '设立', '了', '“', '留京', '办事处', '”', '、', '“', '陵庙', '承办', '事务处', '”', '、', '“', '驻', '辽宁', '办事处', '”', '、', '“', '宗人府', '”', '、', '“', '私产', '管理处', '（', '与', '民国', '当局', '合组', '的', '）', '”', '、', '“', '东陵', '守护', '大臣', '”', '和', '“', '西陵', '守护', '大臣', '”', '等', '去', '分别', '管理', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(9, 10)","(11, 12)",北京,大得多,"['天津', '时期', '的', '购买', '用品', '的', '开支', '比', '在', '北京', '时', '大得多', '，', '而且', '月', '月', '增加', '，', '像', '钢琴', '、', '钟表', '、', '收音机', '、', '西装', '、', '皮鞋', '、', '眼镜', '，', '买', '了', '又', '买', '，', '不厌', '其多', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(1, 2)","(4, 5)",日本,美国,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(1, 2)","(6, 7)",日本,英国,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(1, 2)","(8, 9)",日本,法国,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(4, 5)","(6, 7)",美国,英国,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(4, 5)","(8, 9)",美国,法国,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(4, 5)","(10, 11)",美国,意大利,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(6, 7)","(8, 9)",英国,法国,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(6, 7)","(10, 11)",英国,意大利,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(8, 9)","(10, 11)",法国,意大利,"['除了', '日本', '人', '，', '美国', '、', '英国', '、', '法国', '、', '意大利', '等', '各国', '的', '总领事', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(9, 10)","(12, 13)",英国,英国,"['庄士敦', '没', '走', '以前', '，', '给', '我', '介绍', '了', '英国', '总领事', '和', '英国', '驻军', '司令', '，', '以后', '他们', '辗转', '介绍', '，', '历任', '的', '司令官', '都', '和', '我', '酬酢', '往', '还', '不断', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(0, 1)","(1, 2)",英,王乔治,"['英', '王乔治', '五世', '的', '第三', '子', '过津时', '访问', '过', '我', '，', '带去', '了', '我', '送', '他', '父亲', '的', '照片', '，', '后来', '英王', '来信', '向', '我', '致谢', '，', '并', '把', '他', '的', '照片', '交', '英国', '总领事', '送给', '我', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(1, 2)","(7, 8)",意大利,意大利,"['通过', '意大利', '总领事', '，', '我', '还', '和', '意大利', '国王', '互赠', '过', '照片', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(10, 11)","(12, 13)",陈宝琛,胡嗣瑗,"['我', '在', '天津', '的', '这种', '生活', '，', '曾', '引起', '过', '陈宝琛', '、', '胡嗣瑗', '这派', '遗老', '不少', '的', '议论', '。']",《溥仪自传--我的前半生》.txt
Nh,BOOK,"(16, 17)","(19, 20)",梅兰芳,《西施》,"['胡嗣瑗', '说', '的', '“', '俯临', '剧场', '”', '，', '是', '指', '我', '和婉', '容到', '开明', '戏院', '看', '梅兰芳', '先生', '演', '《西施》', '的', '那', '一次', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(3, 4)","(6, 7)",瑞典,天津,"['后来', '有', '一位', '瑞典', '王子', '到', '天津', '，', '要', '和', '我', '见面', '，', '我', '因为', '在', '报上', '看见', '他', '和', '梅兰芳', '的', '合照', '，', '便', '认为', '他失', '了', '身分', '，', '为了', '表示', '不屑', '，', '我', '拒绝', '了', '他', '的', '要求', '，', '没', '和', '他', '见面', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(3, 4)",陈宝琛,胡嗣瑗,"['陈宝琛', '一派', '的', '胡嗣瑗', '、', '丁仁长', '这些', '遗老', '，', '到', '了', '后期', '，', '似乎', '对于', '复辟', '已经', '绝望', '，', '任何', '冒险', '的', '想法', '都', '不肯', '去', '试一试', '，', '这是', '他们', '和', '郑孝胥', '、', '罗振玉', '等', '不同之处', '，', '但', '他们', '对于', '帝王', '的', '威严', '，', '却', '比', '郑孝胥', '等', '人', '似乎', '更', '重视', '，', '这', '也', '是', '使', '我', '依然', '信赖', '这些', '老头子', '的', '原因', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(5, 6)",陈宝琛,丁仁长,"['陈宝琛', '一派', '的', '胡嗣瑗', '、', '丁仁长', '这些', '遗老', '，', '到', '了', '后期', '，', '似乎', '对于', '复辟', '已经', '绝望', '，', '任何', '冒险', '的', '想法', '都', '不肯', '去', '试一试', '，', '这是', '他们', '和', '郑孝胥', '、', '罗振玉', '等', '不同之处', '，', '但', '他们', '对于', '帝王', '的', '威严', '，', '却', '比', '郑孝胥', '等', '人', '似乎', '更', '重视', '，', '这', '也', '是', '使', '我', '依然', '信赖', '这些', '老头子', '的', '原因', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(3, 4)","(5, 6)",胡嗣瑗,丁仁长,"['陈宝琛', '一派', '的', '胡嗣瑗', '、', '丁仁长', '这些', '遗老', '，', '到', '了', '后期', '，', '似乎', '对于', '复辟', '已经', '绝望', '，', '任何', '冒险', '的', '想法', '都', '不肯', '去', '试一试', '，', '这是', '他们', '和', '郑孝胥', '、', '罗振玉', '等', '不同之处', '，', '但', '他们', '对于', '帝王', '的', '威严', '，', '却', '比', '郑孝胥', '等', '人', '似乎', '更', '重视', '，', '这', '也', '是', '使', '我', '依然', '信赖', '这些', '老头子', '的', '原因', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(31, 32)","(33, 34)",郑孝胥,罗振玉,"['陈宝琛', '一派', '的', '胡嗣瑗', '、', '丁仁长', '这些', '遗老', '，', '到', '了', '后期', '，', '似乎', '对于', '复辟', '已经', '绝望', '，', '任何', '冒险', '的', '想法', '都', '不肯', '去', '试一试', '，', '这是', '他们', '和', '郑孝胥', '、', '罗振玉', '等', '不同之处', '，', '但', '他们', '对于', '帝王', '的', '威严', '，', '却', '比', '郑孝胥', '等', '人', '似乎', '更', '重视', '，', '这', '也', '是', '使', '我', '依然', '信赖', '这些', '老头子', '的', '原因', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(2, 3)","(8, 9)",康有为,徐良求,"['一九二七年', '，', '康有为', '去世', '，', '他', '的', '弟子', '徐良求', '我', '赐', '以', '谥', '法', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(6, 7)",康在,张园,"['康在', '去世', '前', '一年', '，', '常到', '张园', '来看', '我', '，', '第一次', '见到', '我', '的', '时候', '，', '曾', '泪流', '满脸', '地', '给', '我', '磕头', '，', '向', '我', '叙述', '当年', '“', '德宗', '皇帝', '隆遇', '之思', '”', '，', '后来', '他', '继续', '为', '我', '奔走', '各地', '，', '寻求', '复辟', '支持者', '，', '叫', '他', '的', '弟子', '向', '海外', '华侨', '广泛', '宣传', '：', '“', '欲', '救', '中国', '非', '宣统', '君临天下', '，', '再造', '帝国', '不可', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(5, 6)",胡嗣瑗,陈宝琛,"['胡嗣瑗', '等', '人', '完全', '附和', '陈宝琛', '，', '郑孝胥', '也', '说', '光绪', '当年', '是', '受', '了', '康有为', '之害', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(7, 8)",胡嗣瑗,郑孝胥,"['胡嗣瑗', '等', '人', '完全', '附和', '陈宝琛', '，', '郑孝胥', '也', '说', '光绪', '当年', '是', '受', '了', '康有为', '之害', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(5, 6)","(7, 8)",陈宝琛,郑孝胥,"['胡嗣瑗', '等', '人', '完全', '附和', '陈宝琛', '，', '郑孝胥', '也', '说', '光绪', '当年', '是', '受', '了', '康有为', '之害', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(2, 3)","(8, 9)",徐良,陈,"['据说', '后来', '徐良', '为此', '还', '声言', '要', '和', '陈', '、', '郑等', '人', '“', '以', '老拳', '相见', '”', '哩', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(2, 3)",余,庞,"['余', '以此', '庞']",《溥仪自传--我的前半生》.txt
Ns,BOOK,"(6, 7)","(7, 8)",天津,《商报》,"['她', '的', '一个', '哥哥', '曾', '在', '天津', '《商报》', '上', '发表', '了', '一封', '公开信', '给', '她', '，', '其中', '竟有', '这样的话', '：']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(3, 4)","(10, 11)",金荣氏,荣氏,"['吾', '仙师', '叫', '金荣氏', '听', '我', '劝', '，', '万岁', '与', '荣氏', '真心', '之好', '并', '无', '二意', '，', '荣氏', '不可', '多疑', '，']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(10, 11)","(17, 18)",荣氏,荣氏,"['吾', '仙师', '叫', '金荣氏', '听', '我', '劝', '，', '万岁', '与', '荣氏', '真心', '之好', '并', '无', '二意', '，', '荣氏', '不可', '多疑', '，']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(0, 1)","(6, 7)",护尔,端氏,"['护尔', '的', '身体', '，', '万岁', '与', '端氏', '并', '无', '真心真意', '，', '荣氏', '你', '自管', '放心好了', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(6, 7)","(11, 12)",端氏,荣氏,"['护尔', '的', '身体', '，', '万岁', '与', '端氏', '并', '无', '真心真意', '，', '荣氏', '你', '自管', '放心好了', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(0, 1)","(2, 3)",北京,孙学仕,"['北京', '商会会长', '孙学仕', '自称', '精通', '麻衣', '，', '曾', '预言', '我', '的', '“', '御容', '”', '何时', '将', '人运', '，', '何时', '又', '将', '握', '“', '大权', '”', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(0, 1)","(5, 6)",日本,日本,"['日本', '领事馆', '里', '的', '一位', '日本', '相', '法家', '也', '说', '过', '我', '某某', '年', '必定', '成', '大事', '的话', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(5, 6)","(10, 11)",日,张园,"['一九二九年', '七月', '，', '我', '从', '日', '租界', '官岛', '街', '的', '张园', '，', '迁到协', '昌里', '的', '“', '静园', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(10, 11)","(13, 14)",张园,昌里,"['一九二九年', '七月', '，', '我', '从', '日', '租界', '官岛', '街', '的', '张园', '，', '迁到协', '昌里', '的', '“', '静园', '”', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(15, 16)","(17, 18)",郑孝胥,罗振玉,"['一部分', '遗老', '门客', '作鸟兽散', '了', '，', '和', '我', '厮守', '着', '的', '近臣', '们', '，', '除了', '郑孝胥', '和', '罗振玉', '等', '人', '之外', '，', '几乎', '再', '没有', '别人', '谈论', '什么', '复辟', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(10, 12)","(18, 19)",日本东京,溥杰,"['“', '九一八', '”', '事变', '前', '的', '两个', '月', '，', '在', '日本', '东京', '“', '学习', '院', '”', '读书', '的', '溥杰', '正待', '回国', '度假', '，', '忽然', '接到', '鹿儿岛', '来', '的', '一封信', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(18, 19)","(25, 26)",溥杰,鹿儿岛,"['“', '九一八', '”', '事变', '前', '的', '两个', '月', '，', '在', '日本', '东京', '“', '学习', '院', '”', '读书', '的', '溥杰', '正待', '回国', '度假', '，', '忽然', '接到', '鹿儿岛', '来', '的', '一封信', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(0, 1)","(5, 6)",鹿儿岛,吉冈,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Ns,Ns,"(5, 6)","(11, 12)",吉冈,天津,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(11, 12)","(18, 19)",天津,张园,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(18, 19)","(24, 25)",张园,溥杰,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(24, 25)","(31, 32)",溥杰,溥杰,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(31, 32)","(36, 37)",溥杰,溥杰,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(31, 32)","(38, 39)",溥杰,鹿儿岛,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(36, 37)","(38, 39)",溥杰,鹿儿岛,"['鹿儿岛', '驻军', '某', '联队', '的', '吉冈', '安直', '大队长', '，', '曾经', '是', '天津', '日军', '司令部', '的', '参谋', '，', '常到', '张园', '来讲', '说', '时局', '，', '与', '溥杰', '也', '认识', '，', '这时', '他', '向', '溥杰', '发出', '邀请', '，', '请', '溥杰', '到', '鹿儿岛', '做', '几天', '客', '，', '然后', '再', '回国', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(0, 1)","(4, 5)",溥杰,鹿儿岛,"['溥杰', '应邀', '到', '了', '鹿儿岛', '，', '受到', '了', '吉冈', '少佐', '夫妇', '的', '殷勤', '招待', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(6, 7)","(9, 10)",吉冈,溥杰,"['到', '了', '告别', '的', '时候', '，', '吉冈', '单独', '对', '溥杰', '神秘', '而', '郑重', '地说', '：', '“', '你', '到', '了', '天津', '，', '可以', '告诉', '令兄', '：', '现在', '张学良', '闹', '的', '很', '不像话', '，', '满洲', '在', '最近', '也许', '就要', '发生', '点', '什么', '事情', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(19, 20)","(26, 27)",天津,张学良,"['到', '了', '告别', '的', '时候', '，', '吉冈', '单独', '对', '溥杰', '神秘', '而', '郑重', '地说', '：', '“', '你', '到', '了', '天津', '，', '可以', '告诉', '令兄', '：', '现在', '张学良', '闹', '的', '很', '不像话', '，', '满洲', '在', '最近', '也许', '就要', '发生', '点', '什么', '事情', '。']",《溥仪自传--我的前半生》.txt
Nh,Ns,"(26, 27)","(32, 33)",张学良,满洲,"['到', '了', '告别', '的', '时候', '，', '吉冈', '单独', '对', '溥杰', '神秘', '而', '郑重', '地说', '：', '“', '你', '到', '了', '天津', '，', '可以', '告诉', '令兄', '：', '现在', '张学良', '闹', '的', '很', '不像话', '，', '满洲', '在', '最近', '也许', '就要', '发生', '点', '什么', '事情', '。']",《溥仪自传--我的前半生》.txt
Ni,Nh,"(3, 6)","(11, 12)",日本华族水野胜邦,郑孝胥,"['七月', '二十九日', '，', '日本', '华族', '水野胜邦', '子爵', '前来', '访问', '，', '在', '郑孝胥', '和', '溥杰', '的', '陪侍', '下', '，', '我', '接见', '了', '他', '。']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(11, 12)","(13, 14)",郑孝胥,溥杰,"['七月', '二十九日', '，', '日本', '华族', '水野胜邦', '子爵', '前来', '访问', '，', '在', '郑孝胥', '和', '溥杰', '的', '陪侍', '下', '，', '我', '接见', '了', '他', '。']",《溥仪自传--我的前半生》.txt
Ns,Nh,"(7, 8)","(10, 11)",静园,郑孝胥,"['“', '九一八', '”', '前后', '那', '几天', '的', '静园', '动态', '，', '郑孝胥', '日记', '里', '留下', '了', '一些', '记载', '：']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(3, 4)","(5, 6)",刘骧业,郑垂往,"['召见', '，', '商派', '刘骧业', '、', '郑垂往', '大']",《溥仪自传--我的前半生》.txt
Ns,BOOK,"(0, 1)","(1, 2)",日本,《日日新闻》,"['日本', '《日日新闻》', '送来', '号', '外', '传单', '云', '：', '夜']",《溥仪自传--我的前半生》.txt
Nh,Nh,"(1, 2)","(3, 4)",刘骧业,郑垂,"['召见', '刘骧业', '、', '郑垂', '，', '命', '刘骧业', '先', '赴', '大']",《溥仪自传--我的前半生》.txt
